#OTU	Sp11	Sp12	Sp13	Sp21	Sp22	Sp23	Su11	Su12	Su13	Su21	Su22	Su23	Au11	Au12	Au13	Au21	Au22	Au23	Wi11	Wi12	Wi13	Wi21	Wi22	Wi23
Otu532	0	0	0	2	0	0	3	0	0	42	0	13	1	0	0	14	0	0	0	0	0	2	0	2
Otu533	9	20	19	15	4	26	5	2	19	15	28	25	8	11	21	22	18	23	11	47	31	96	43	12
Otu535	2	0	0	0	20	6	2	0	7	24	9	16	0	0	0	27	7	5	5	0	0	2	3	0
Otu536	25	43	37	45	19	31	37	26	56	31	16	29	29	32	36	25	33	40	24	89	27	6	41	23
Otu537	8	20	14	20	12	19	2	9	27	10	16	18	4	12	15	7	20	24	3	0	8	58	6	18
Otu538	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0	0
Otu539	56	0	0	0	14	0	7	62	0	0	5	0	21	7	0	0	0	0	0	0	6	0	4	2
Otu54	185	95	80	166	121	116	55	39	148	170	144	148	88	121	77	151	140	82	111	187	233	75	157	251
Otu541	2	0	0	0	0	0	10	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0
Otu543	68	59	55	93	55	60	63	14	129	84	90	76	96	63	58	131	114	101	22	66	17	12	49	61
Otu544	19	1	1	12	4	1	10	2	8	5	2	0	35	6	2	6	3	9	8	0	2	2	0	2
Otu545	50	20	14	37	26	31	45	11	10	53	28	18	26	23	17	38	39	40	16	25	17	2	39	54
Otu546	12	21	28	5	17	17	7	39	14	7	14	9	12	22	32	6	15	11	26	22	29	59	23	50
Otu547	15	15	9	6	6	8	17	7	25	28	0	11	24	54	39	6	13	11	5	12	17	2	21	17
Otu548	4	1	2	9	3	4	8	9	20	10	9	11	0	3	3	10	0	2	27	7	17	8	6	21
Otu549	0	0	3	30	0	0	0	0	0	0	0	0	1	1	1	6	0	0	0	0	0	0	0	0
Otu55	64	7	2	11	4	7	130	0	2	19	9	2	131	0	1	21	2	2	163	10	0	194	0	0
Otu550	42	67	40	51	32	94	12	11	186	131	63	130	11	78	55	190	105	103	5	66	42	6	135	148
Otu551	8	11	22	5	3	10	35	19	8	5	5	22	19	19	12	7	3	16	11	12	64	24	23	23
Otu553	26	23	53	12	14	24	27	80	20	3	5	11	29	54	56	10	18	25	11	20	29	4	25	42
Otu554	59	67	48	54	50	63	32	49	89	121	56	105	48	70	87	50	80	83	19	74	95	15	62	97
Otu555	2	0	3	2	0	13	0	19	18	0	2	20	0	19	13	4	3	17	3	2	4	2	8	17
Otu556	12	12	8	5	8	4	20	0	15	2	12	7	22	15	4	0	7	4	0	10	4	0	5	2
Otu557	5	14	14	3	19	17	3	0	0	7	9	7	3	10	9	14	20	20	3	25	2	0	14	19
Otu558	8	10	8	3	11	13	5	26	10	19	12	2	4	6	25	4	3	9	0	5	37	0	9	12
Otu559	30	35	36	20	12	7	64	53	35	12	2	22	38	34	49	29	26	27	16	17	31	6	18	10
Otu56	148	258	152	45	36	86	81	219	263	59	33	110	206	158	189	53	43	88	94	236	215	0	107	203
Otu560	1	0	0	2	6	0	7	0	0	28	2	7	7	0	0	39	0	0	0	0	0	0	0	0
Otu561	0	4	47	0	0	6	0	0	0	0	0	0	0	1	5	0	0	4	0	2	4	0	0	6
Otu562	0	0	4	0	0	0	0	4	42	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0
Otu564	21	23	28	5	11	19	15	23	12	10	7	13	14	31	37	17	7	29	19	15	28	12	12	15
Otu565	5	12	10	3	10	6	3	22	15	7	0	11	1	20	19	6	0	9	0	12	29	0	6	12
Otu566	21	1	4	2	0	8	3	2	0	2	2	0	0	7	6	0	2	0	3	5	4	0	3	10
Otu567	2	3	12	0	1	1	0	32	5	0	0	0	22	9	22	3	0	9	3	5	36	6	5	29
Otu568	14	10	10	0	7	10	9	0	12	0	5	9	5	11	7	3	11	5	3	20	4	0	3	17
Otu569	21	3	7	11	6	4	20	16	19	24	14	9	38	11	10	3	8	2	8	2	4	8	10	10
Otu57	93	39	61	73	23	67	132	104	202	95	19	81	228	76	69	133	32	67	29	27	26	2	35	48
Otu571	22	16	14	14	18	11	22	23	18	24	2	29	18	7	29	11	7	14	0	25	15	6	18	25
Otu572	14	20	20	8	4	6	2	23	10	19	5	34	21	49	21	8	12	7	57	66	54	70	29	40
Otu574	7	40	14	5	1	4	5	2	10	3	2	7	2	12	21	1	3	29	22	17	10	10	11	15
Otu575	18	15	4	23	10	8	3	7	2	10	7	0	10	14	1	0	5	6	0	12	15	0	10	6
Otu576	14	10	5	11	6	6	10	9	5	10	5	11	21	9	2	24	2	5	8	10	6	10	5	8
Otu577	8	15	12	9	1	14	3	2	24	26	7	11	1	13	12	13	21	28	5	15	8	0	31	27
Otu578	10	0	1	11	41	29	12	0	0	57	42	13	8	2	1	50	27	13	8	0	0	2	20	22
Otu579	0	2	3	0	0	0	0	4	12	0	0	0	3	5	6	4	0	0	3	12	8	42	3	10
Otu58	67	32	14	38	4	47	3	5	33	40	52	99	1	29	17	15	63	31	16	37	17	522	44	52
Otu580	18	10	13	28	19	21	22	18	27	105	19	25	81	42	8	147	12	24	110	7	4	81	26	39
Otu581	10	4	3	14	2	4	5	2	51	14	0	16	18	5	13	22	0	4	5	0	6	0	3	17
Otu582	3	24	14	3	8	13	2	5	17	10	16	11	8	20	36	8	26	24	3	7	29	0	14	19
Otu583	28	11	2	12	8	28	10	4	15	41	31	27	5	15	8	34	30	13	0	0	0	73	21	12
Otu584	9	34	36	15	17	11	10	18	32	17	23	29	18	24	59	11	10	31	46	86	97	21	31	49
Otu585	49	36	29	23	86	57	76	62	62	48	31	45	62	38	48	66	49	44	68	39	130	94	88	75
Otu586	0	1	14	0	0	1	0	14	0	0	0	0	1	3	25	0	0	4	3	0	14	0	5	23
Otu587	18	22	5	9	17	46	7	2	24	53	33	27	10	19	14	40	35	11	14	7	15	2	37	27
Otu588	18	11	20	0	4	8	23	37	3	9	7	0	28	31	13	10	3	17	8	27	15	2	12	13
Otu589	1	2	19	11	1	13	0	12	9	26	0	16	3	2	6	1	5	13	0	22	41	0	0	6
Otu59	2	22	64	6	0	4	0	56	0	0	7	20	0	6	29	0	2	0	0	22	23	0	190	2
Otu590	6	4	14	1	0	0	2	5	0	0	2	13	4	1	3	1	0	0	5	10	14	0	5	0
Otu591	41	23	15	11	39	36	28	19	30	24	21	27	60	24	32	65	26	18	55	30	25	8	12	17
Otu592	5	1	0	2	0	0	7	0	2	0	2	2	13	2	0	0	2	0	14	0	0	0	3	2
Otu594	51	46	38	14	135	89	34	14	34	103	106	45	61	106	56	145	139	111	139	62	14	86	86	124
Otu595	6	5	6	0	8	1	0	4	8	5	2	0	4	3	13	4	5	0	8	7	6	0	11	2
Otu596	14	49	32	5	19	11	10	56	41	28	24	47	37	72	66	20	23	14	5	62	69	21	21	27
Otu597	6	24	8	9	7	22	10	9	50	21	24	13	20	29	23	14	20	9	5	25	6	0	21	12
Otu598	16	0	4	1	0	0	5	0	8	0	0	2	2	2	5	0	2	2	0	5	0	0	0	2
Otu599	14	3	6	0	1	1	2	7	0	2	2	2	4	2	4	1	5	2	5	0	4	8	6	0
Otu6	3545	3400	2969	1562	5519	2126	5391	2252	1733	3108	3365	3830	3416	2342	2117	2784	3726	1579	3707	2555	1085	2563	3010	294
Otu60	73	92	47	66	229	113	131	21	224	241	146	110	99	84	65	106	79	23	56	49	31	2	90	12
Otu601	60	36	24	27	43	28	136	19	27	28	12	43	70	29	18	27	20	18	44	30	16	35	8	27
Otu602	0	0	0	0	0	0	0	0	0	36	0	22	0	0	0	14	0	0	0	0	0	0	0	0
Otu604	2	0	14	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	3	7	0	2	0	0
Otu605	5	0	0	3	1	0	5	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
Otu606	29	12	18	8	18	21	33	44	39	21	28	27	23	25	29	14	49	18	22	10	23	36	23	36
Otu607	21	11	11	2	3	1	3	9	20	5	0	7	15	7	10	0	0	2	8	5	12	27	0	6
Otu608	18	23	20	18	17	8	14	25	19	12	5	22	7	10	25	13	5	9	22	5	37	17	9	15
Otu61	49	14	20	12	139	19	79	65	51	24	2	92	49	32	10	18	16	9	71	30	4	207	14	2
Otu610	6	16	1	11	4	17	9	0	14	14	12	9	4	11	3	20	12	2	3	5	2	0	5	8
Otu612	5	4	18	3	12	7	8	21	5	15	5	7	6	18	14	13	13	11	22	7	10	25	11	10
Otu613	0	0	0	0	18	1	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	2	0	0
Otu614	38	10	3	21	17	14	22	4	19	29	40	25	10	11	5	29	21	14	5	7	2	0	18	13
Otu617	2	3	3	5	3	8	2	0	15	14	0	7	1	13	8	15	8	9	0	2	6	4	6	10
Otu618	4	16	14	6	8	18	3	4	25	5	7	4	4	10	6	6	20	14	3	15	6	2	9	15
Otu619	0	7	14	8	3	1	0	2	0	2	0	2	2	1	1	0	5	0	0	0	0	2	2	0
Otu621	10	23	25	29	26	14	7	4	0	0	5	9	7	25	49	4	7	25	16	25	36	7	12	16
Otu622	25	21	29	30	18	32	20	37	24	31	24	22	10	26	25	49	54	45	11	32	33	30	23	58
Otu623	23	30	33	14	26	19	13	0	42	43	14	22	7	41	15	36	32	28	22	32	6	11	26	27
Otu624	15	17	17	11	18	6	28	25	2	14	7	9	34	26	29	8	10	11	30	54	29	10	13	21
Otu625	44	25	14	14	22	21	32	25	10	22	7	9	14	19	20	11	10	14	11	37	17	0	24	26
Otu626	0	0	1	0	0	0	0	2	0	0	0	9	0	0	14	0	0	0	0	0	8	0	0	0
Otu627	33	16	26	11	14	17	13	43	25	10	14	27	24	38	45	17	8	16	41	44	35	50	31	33
Otu628	16	13	9	3	4	28	27	20	34	2	0	29	25	19	25	18	7	11	40	84	63	37	31	55
Otu629	17	10	3	6	0	18	17	2	16	12	19	16	1	7	6	17	15	16	8	7	4	73	9	12
Otu63	141	136	46	73	117	283	171	65	265	370	271	307	105	197	146	402	311	242	40	94	29	29	299	212
Otu630	2	3	3	0	0	1	2	4	24	5	5	9	0	9	6	4	8	7	3	2	8	16	2	8
Otu632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0
Otu633	20	11	9	5	33	18	28	7	15	19	19	20	33	9	11	15	8	5	16	20	23	14	12	10
Otu636	2	8	11	11	0	6	2	4	0	5	2	2	2	45	8	1	2	24	5	2	23	8	12	11
Otu637	6	3	2	3	0	1	31	0	0	3	0	0	3	1	2	0	0	0	0	2	2	0	0	0
Otu638	1	0	1	0	0	0	0	0	0	19	0	4	0	9	0	0	0	0	11	7	2	0	2	0
Otu64	91	121	137	204	106	217	41	49	214	84	139	83	44	97	130	103	138	195	68	64	81	434	67	107
Otu640	9	5	2	8	12	11	5	2	2	12	7	2	7	14	3	6	10	7	8	10	19	0	10	2
Otu641	29	16	19	11	7	10	10	37	19	28	7	16	20	22	35	20	8	11	27	22	67	28	31	41
Otu642	0	3	16	0	3	3	5	7	10	3	5	2	4	12	16	0	0	5	16	5	29	2	15	4
Otu643	34	23	46	17	28	25	20	27	46	40	33	20	33	33	35	46	33	36	60	32	32	23	31	31
Otu644	6	3	0	2	0	0	0	0	32	0	0	11	0	2	1	0	0	2	0	0	0	0	2	0
Otu645	25	10	6	65	10	21	4	5	10	36	24	34	10	15	15	4	12	14	55	71	52	54	31	25
Otu646	38	45	33	43	46	26	41	24	40	48	45	47	33	34	33	38	49	42	8	37	54	4	31	20
Otu647	31	31	24	6	3	8	5	26	24	5	7	11	12	14	14	4	5	7	44	20	10	77	8	8
Otu648	6	10	3	3	12	19	3	2	24	21	9	13	1	9	3	32	21	9	0	2	6	8	20	23
Otu649	32	0	0	0	16	0	0	0	0	0	0	0	28	0	0	1	0	0	0	2	0	0	0	0
Otu65	105	128	248	32	64	116	68	240	84	40	47	70	123	207	291	60	120	201	81	180	372	17	145	364
Otu651	14	21	13	6	19	13	15	12	10	20	16	2	40	12	13	22	16	18	48	17	10	31	19	12
Otu652	5	10	14	10	4	13	8	37	14	5	7	16	21	16	17	4	7	5	8	12	47	12	12	13
Otu653	12	0	0	0	1	0	2	2	0	7	2	0	4	1	0	0	0	0	0	0	0	0	0	0
Otu654	130	86	66	74	110	69	155	66	148	74	85	94	110	114	76	59	43	43	32	96	127	59	61	115
Otu656	2	5	20	8	1	7	0	7	10	7	2	9	1	5	20	4	14	13	27	5	17	34	6	8
Otu657	6	2	17	2	3	0	0	5	0	3	5	2	3	2	7	6	5	11	5	2	6	23	9	4
Otu658	24	14	30	12	29	34	38	61	32	41	26	34	55	35	28	47	41	18	104	20	14	67	24	19
Otu659	111	75	74	66	90	86	95	83	179	136	125	110	103	89	80	135	85	114	101	103	98	87	105	153
Otu66	206	142	67	55	344	306	199	160	559	157	265	99	276	144	138	166	168	108	330	108	70	63	215	184
Otu660	44	26	29	44	23	38	66	32	87	19	28	61	12	34	32	29	35	49	27	52	85	21	46	84
Otu661	21	14	14	21	22	45	32	0	46	22	31	20	31	19	27	25	32	38	0	49	19	15	32	38
Otu662	5	36	31	8	18	14	40	51	22	10	7	20	22	37	42	4	12	22	16	32	79	13	20	10
Otu663	1	4	1	6	1	15	5	0	7	19	5	16	4	5	3	1	0	2	0	15	31	0	14	2
Otu664	0	10	9	0	1	3	7	14	3	3	2	18	1	13	27	0	12	7	11	10	48	19	11	35
Otu665	0	0	0	2	0	0	0	2	0	2	0	0	2	0	0	10	0	0	0	0	0	2	0	0
Otu666	9	3	0	5	11	0	28	0	0	12	7	9	17	1	0	20	0	0	3	0	0	1	0	0
Otu667	16	32	18	18	35	32	28	6	26	19	14	22	19	35	23	22	44	51	40	57	34	4	34	54
Otu668	0	1	3	0	4	1	0	4	0	5	0	2	0	3	0	0	0	0	22	0	0	4	6	0
Otu669	7	3	5	11	8	11	7	2	41	12	7	4	9	9	13	7	2	6	0	5	5	0	4	12
Otu67	0	1	0	0	0	0	0	0	2	3	2	2	0	1	1	0	2	0	0	2	4	217	2	0
Otu670	33	15	3	11	17	28	8	0	22	36	16	31	4	14	8	25	15	13	8	5	10	0	16	19
Otu671	3	0	1	2	4	1	5	0	3	12	0	2	12	0	0	6	0	0	3	0	0	2	0	0
Otu672	7	15	4	6	11	18	12	18	27	21	2	13	15	12	14	17	3	7	19	17	17	6	11	23
Otu673	1	0	0	2	3	0	2	0	0	3	0	0	10	0	1	0	0	0	8	0	0	2	2	0
Otu674	25	14	14	20	6	9	22	5	32	29	12	11	18	12	10	18	13	34	19	17	15	4	11	23
Otu675	13	14	9	12	19	4	13	16	3	21	5	16	33	12	14	28	2	4	22	17	14	106	3	9
Otu676	4	3	3	0	1	3	7	0	0	5	2	4	2	3	1	14	0	4	0	0	4	0	0	2
Otu677	2	3	12	0	0	4	3	30	2	0	0	7	1	10	23	1	0	9	11	10	14	0	3	21
Otu678	138	88	81	75	35	92	105	86	126	138	90	128	72	123	100	140	114	154	30	69	119	12	100	169
Otu679	4	9	2	2	0	3	2	0	3	3	0	2	0	6	2	1	2	29	0	0	0	0	14	36
Otu68	186	128	74	171	268	394	269	34	501	415	363	316	180	152	133	349	339	194	182	108	113	75	172	194
Otu680	6	1	5	8	1	1	22	2	27	9	0	9	23	7	2	15	0	16	8	5	10	2	5	12
Otu681	31	25	13	39	29	29	27	30	27	21	19	16	49	25	36	8	18	11	34	47	48	38	36	45
Otu682	0	0	0	33	0	0	0	0	0	12	0	2	0	1	0	0	0	0	3	12	0	0	2	0
Otu683	18	14	14	11	15	10	15	21	22	17	7	18	30	11	26	14	6	18	30	20	49	59	15	19
Otu684	6	7	9	0	0	14	3	5	3	0	0	13	4	10	13	4	7	5	3	7	33	29	8	31
Otu685	60	29	20	15	23	38	33	11	57	21	48	34	19	52	28	28	63	97	33	30	34	27	36	44
Otu686	21	18	19	11	21	17	24	41	33	12	2	18	19	25	22	16	15	8	28	15	44	6	19	31
Otu687	43	68	37	26	36	50	43	48	71	46	82	43	25	41	47	56	82	26	30	89	116	13	69	35
Otu688	10	8	14	15	7	19	5	2	27	9	7	22	2	10	6	20	15	16	11	10	21	12	15	25
Otu689	2	1	3	12	55	3	5	57	0	3	24	0	9	5	4	1	5	2	3	0	2	2	0	0
Otu69	79	26	25	28	26	24	74	18	8	28	14	16	173	39	44	30	5	27	67	10	29	2	21	31
Otu690	6	4	14	2	0	4	3	19	2	2	0	0	5	2	8	3	2	0	3	2	21	2	0	2
Otu691	7	3	0	3	18	18	0	0	8	14	24	9	0	4	1	18	10	16	3	5	0	1	11	10
Otu692	1	5	19	2	0	0	0	23	0	0	0	2	1	4	11	0	0	2	3	17	25	0	9	17
Otu693	1	0	0	0	1	4	2	2	0	31	5	7	0	0	0	6	0	0	3	0	0	6	0	0
Otu694	5	8	5	6	0	21	7	5	14	22	12	16	4	5	12	14	10	11	0	2	10	0	14	15
Otu695	18	15	8	11	4	7	12	2	19	9	19	11	14	10	4	27	37	14	14	12	0	15	18	13
Otu696	8	2	1	3	1	0	2	2	2	10	2	4	11	3	3	8	0	7	0	0	2	40	3	2
Otu697	1	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	7	0
Otu698	11	3	4	8	3	13	10	9	17	34	9	22	17	5	11	7	2	4	0	22	60	0	15	6
Otu7	211	1748	1763	262	858	1944	232	1937	528	1535	2995	1142	194	1740	2047	1269	2801	1269	700	1022	1064	383	3188	234
Otu70	118	56	45	33	86	38	77	91	130	55	107	61	150	68	90	56	48	24	71	64	41	84	38	120
Otu700	12	17	14	27	25	28	46	26	15	34	57	20	12	9	13	18	29	17	0	25	14	4	17	8
Otu701	0	0	0	0	1	0	0	2	0	0	0	0	11	1	0	1	0	0	0	0	0	0	0	0
Otu702	40	0	0	5	15	1	13	11	0	10	14	0	33	11	1	20	0	0	35	0	0	35	0	0
Otu703	14	3	0	0	18	3	3	0	0	2	7	2	2	2	2	4	8	4	3	2	0	21	4	4
Otu705	5	0	0	17	8	13	17	0	0	19	14	11	9	2	1	3	5	4	8	2	0	0	2	2
Otu706	26	10	3	5	10	7	10	2	2	3	5	2	12	6	1	11	3	5	0	2	0	0	8	8
Otu707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	27
Otu708	10	9	3	6	8	6	8	5	46	10	9	2	25	10	12	3	0	7	19	10	10	10	15	15
Otu709	10	11	5	5	11	15	8	16	12	26	16	11	19	10	13	25	15	50	16	20	19	32	23	36
Otu71	127	207	172	38	122	143	88	217	283	131	115	137	149	238	201	127	143	100	49	138	191	80	154	288
Otu710	13	14	6	15	14	14	3	11	32	28	12	18	17	19	25	13	18	11	38	47	47	84	32	89
Otu711	2	0	0	2	1	4	18	2	5	5	5	16	8	2	0	0	0	0	0	0	2	6	0	2
Otu712	9	2	3	11	25	31	10	5	10	10	14	9	13	11	3	17	20	29	27	7	10	6	15	8
Otu713	14	3	11	2	17	24	20	5	25	40	19	20	18	12	11	4	10	6	35	12	34	13	11	15
Otu714	28	30	5	11	1	4	15	2	8	0	0	7	28	5	6	3	0	7	16	30	0	2	6	2
Otu715	17	0	0	0	1	0	0	2	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0
Otu716	14	7	2	6	50	3	11	0	2	15	12	7	12	5	2	6	0	4	11	0	2	4	6	8
Otu718	8	2	4	12	12	46	7	25	10	40	44	11	14	5	9	31	28	13	8	5	14	15	21	36
Otu719	0	1	1	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	5	2	0	5	4
Otu72	127	22	10	42	21	63	45	5	56	80	72	72	7	12	22	73	23	20	11	12	38	101	51	66
Otu721	3	7	18	3	0	0	12	33	0	0	2	0	3	14	16	0	0	4	3	17	49	0	0	23
Otu722	3	0	0	2	4	3	39	0	7	50	5	25	20	1	1	33	5	2	8	0	0	0	1	0
Otu723	18	10	12	5	7	10	13	16	17	3	5	20	19	10	18	7	12	11	8	12	14	8	8	8
Otu725	5	3	5	2	1	3	5	33	14	0	0	0	7	9	17	3	3	0	27	5	17	6	3	6
Otu726	4	9	9	2	7	8	11	0	0	3	2	2	4	8	3	6	0	13	3	5	12	6	6	6
Otu727	2	30	14	0	0	10	6	11	62	0	2	43	3	18	29	0	3	2	0	34	33	4	15	23
Otu728	17	14	12	0	4	10	5	19	3	7	9	7	8	13	8	18	0	11	16	15	27	29	17	27
Otu73	80	184	50	114	30	58	68	63	90	31	24	72	55	54	31	28	52	77	173	175	60	242	109	237
Otu730	8	4	7	3	6	11	23	11	12	28	32	29	6	7	22	25	20	4	8	10	17	2	6	17
Otu731	5	5	3	3	7	11	8	0	25	21	21	11	10	14	8	15	15	7	3	0	0	2	6	4
Otu732	2	0	1	3	22	0	2	0	0	0	5	2	3	2	0	0	0	0	3	0	0	0	2	0
Otu733	34	22	18	8	32	38	27	29	19	28	31	52	33	34	31	31	26	31	14	37	68	10	43	38
Otu734	9	6	9	20	10	14	5	4	10	2	7	13	4	6	8	6	8	4	3	0	6	29	3	4
Otu735	9	3	14	2	0	1	15	19	3	15	0	18	8	2	15	7	0	4	35	17	8	17	3	2
Otu736	20	15	14	9	26	35	8	16	19	33	24	16	18	22	25	21	17	14	30	20	64	44	18	45
Otu737	5	14	14	11	3	10	5	5	0	7	5	7	1	13	19	3	3	33	16	12	23	10	6	23
Otu738	9	10	8	2	6	39	8	11	17	13	14	11	1	35	19	4	25	9	0	17	10	0	18	27
Otu739	24	7	14	2	6	24	34	7	12	14	2	11	6	21	15	7	8	18	19	10	8	34	23	39
Otu74	292	65	71	124	424	371	156	88	187	438	357	204	296	166	89	403	250	194	337	101	128	299	329	382
Otu740	22	35	29	19	15	18	38	28	54	14	21	52	31	35	29	14	25	36	33	42	27	8	28	17
Otu741	5	6	10	3	3	3	3	25	8	2	0	2	5	6	15	0	0	4	3	5	37	0	5	9
Otu742	0	4	4	3	1	4	5	5	5	2	2	11	6	6	2	0	5	18	0	2	8	0	14	8
Otu743	10	16	6	4	3	21	7	4	46	10	7	11	8	11	18	17	10	16	19	15	8	8	15	25
Otu744	0	16	0	3	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu745	3	3	5	5	6	3	3	14	8	14	12	9	38	18	10	27	12	16	109	12	17	21	34	17
Otu746	5	9	3	5	7	0	18	11	7	3	12	10	10	19	7	1	5	4	8	10	6	8	3	0
Otu747	0	1	4	0	0	1	0	0	0	0	0	0	2	0	5	0	0	0	3	7	56	0	6	12
Otu748	13	11	13	0	18	17	16	42	14	15	16	13	7	27	25	1	13	20	16	7	17	8	29	16
Otu75	30	85	85	6	0	6	18	161	24	2	0	103	21	24	117	0	0	4	8	27	215	2	14	4
Otu750	11	22	9	8	11	24	3	5	12	17	9	34	8	6	7	18	20	8	8	22	52	12	21	25
Otu751	10	10	21	8	12	15	23	15	10	9	2	7	28	16	21	6	5	4	55	12	35	17	20	17
Otu752	17	34	34	8	4	19	8	19	10	5	12	36	22	29	30	3	13	42	14	12	6	13	9	27
Otu753	4	13	13	3	8	17	21	0	17	7	5	7	6	7	7	4	12	27	5	0	2	2	3	15
Otu754	21	119	47	8	10	14	60	38	10	9	2	52	19	44	34	6	5	43	11	113	30	4	20	27
Otu755	0	0	0	0	1	0	12	4	0	31	0	2	0	1	1	6	0	0	3	0	0	2	0	0
Otu756	6	2	0	0	0	1	7	15	8	4	2	4	13	3	0	0	0	0	4	0	2	2	0	6
Otu757	8	18	0	0	18	0	0	0	2	60	26	36	6	3	4	0	22	25	3	0	0	0	3	2
Otu758	26	10	11	11	32	8	27	21	8	26	14	11	21	9	5	15	3	2	33	10	14	8	3	13
Otu759	10	1	9	0	0	3	5	9	3	12	7	13	12	14	11	4	2	4	22	7	21	31	0	12
Otu76	167	106	150	120	99	78	289	177	214	52	85	79	286	183	190	119	69	119	117	118	125	19	94	130
Otu760	29	208	245	14	25	25	28	399	5	9	7	27	36	130	132	6	18	11	78	231	51	211	45	2
Otu761	0	0	0	0	1	0	0	2	0	5	0	2	0	0	0	20	0	0	0	0	0	0	0	0
Otu762	2	17	19	0	0	15	2	26	15	3	7	4	3	14	44	3	16	0	22	12	21	23	27	23
Otu765	2	6	28	6	3	13	22	32	12	2	2	13	4	8	19	0	5	7	3	5	100	0	15	44
Otu766	43	54	58	49	11	58	10	47	30	19	21	49	20	59	58	25	35	43	22	86	124	23	106	134
Otu767	10	6	8	5	1	17	0	0	14	5	2	13	1	5	8	4	20	11	3	5	4	8	23	13
Otu769	6	5	4	5	4	7	3	5	14	9	5	13	4	5	5	21	13	5	8	0	2	10	3	13
Otu77	2	3	14	14	0	11	44	42	66	46	7	54	8	40	8	10	352	121	5	10	14	4	7	10
Otu770	0	1	2	0	0	0	0	4	3	0	0	11	0	2	5	0	0	0	0	2	0	0	2	0
Otu771	0	3	5	0	0	3	0	2	0	0	0	0	1	4	10	1	0	9	0	0	0	4	3	14
Otu772	1	0	0	9	1	1	5	0	0	7	0	0	7	0	0	0	2	4	11	0	0	0	0	0
Otu774	15	10	6	2	18	17	2	11	3	10	9	7	14	31	18	8	8	34	22	7	12	6	28	35
Otu775	0	0	3	0	0	0	0	5	0	2	0	0	4	5	3	0	2	2	19	0	2	17	3	6
Otu776	1	0	2	0	0	1	0	28	3	2	2	4	1	2	1	0	15	40	0	0	2	0	2	2
Otu777	0	10	2	12	3	0	0	0	7	2	0	0	0	0	3	0	3	2	0	0	2	8	3	0
Otu778	10	13	10	2	7	8	16	15	21	12	21	13	12	14	22	10	12	5	5	12	17	4	12	6
Otu779	0	0	2	4	0	4	13	5	7	0	0	4	19	6	3	0	0	0	14	0	0	0	0	4
Otu78	279	4	3	176	378	33	147	78	2	41	243	29	102	96	3	136	13	0	60	0	0	40	2	0
Otu781	18	35	20	21	30	42	30	4	69	52	65	43	19	32	30	43	40	45	19	32	30	0	40	54
Otu782	6	2	1	2	33	0	17	0	3	9	14	2	10	3	0	7	3	5	24	0	0	8	23	4
Otu783	101	31	30	14	69	57	45	42	109	59	71	58	119	55	74	72	31	34	73	30	47	86	89	180
Otu785	4	16	8	6	6	10	2	19	45	0	7	18	3	35	31	1	21	24	16	10	23	10	40	23
Otu786	0	9	13	0	0	7	0	16	0	0	0	0	0	7	18	1	0	0	0	0	12	0	2	15
Otu787	12	1	3	11	6	1	17	2	0	3	7	0	10	7	0	7	0	0	0	0	2	2	0	0
Otu788	0	0	14	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	2	2	0	0	2
Otu789	4	2	3	5	33	15	5	0	0	24	5	13	6	1	0	14	13	4	3	0	0	0	15	8
Otu79	173	76	103	257	97	86	111	117	214	83	68	114	252	127	90	78	79	105	87	155	357	40	130	298
Otu790	2	23	43	3	15	8	8	49	12	46	75	36	72	32	65	29	33	14	19	10	85	69	11	6
Otu791	17	2	1	3	11	3	15	2	0	15	5	7	18	3	0	15	2	0	15	12	0	0	8	0
Otu793	0	2	4	0	0	0	0	0	0	0	0	2	0	0	10	0	0	2	0	0	8	0	2	2
Otu794	11	12	19	9	4	25	5	21	24	3	12	27	4	19	15	10	10	18	51	15	25	2	34	33
Otu796	1	2	0	0	0	0	0	0	12	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Otu797	7	5	4	6	7	4	10	2	27	15	2	7	10	4	8	8	12	14	0	10	16	2	8	19
Otu798	7	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Otu799	2	0	0	2	15	0	20	0	12	5	2	7	23	3	3	3	2	7	0	0	0	0	2	21
Otu8	197	1877	2366	1728	134	667	20	151	147	95	170	135	359	739	609	137	623	1358	379	244	516	713	419	1526
Otu80	124	23	14	36	29	50	33	4	44	64	35	45	29	24	18	35	44	42	44	30	25	2	34	48
